timestamp,total_w,ac_w,kettle_w,fridge_w,hair_dryer_w,iron_w,washing_machine_w,rice_cooker_w,tv_w,microwave_w,computer_w,fan_w,unknown_w,occupied
2026-04-21T17:40,143.23,0.0,0.0,112.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,0
2026-04-21T17:41,158.56,0.0,0.0,111.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87,0
2026-04-21T17:42,300.85,0.0,0.0,121.86,0.0,0.0,0.0,0.0,0.0,0.0,141.96,0.0,34.43,1
2026-04-21T17:43,152.95,0.0,0.0,117.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36,0
2026-04-21T17:44,155.49,0.0,0.0,120.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.95,0
2026-04-21T17:45,160.17,0.0,0.0,119.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0
2026-04-21T17:46,159.38,0.0,0.0,120.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66,0
2026-04-21T17:47,150.69,0.0,0.0,118.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.97,0
2026-04-21T17:48,169.49,0.0,0.0,123.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41,0
2026-04-21T17:49,42.59,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.88,0
2026-04-21T17:50,40.54,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0
2026-04-21T17:51,37.69,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,0
2026-04-21T17:52,43.82,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43,0
2026-04-21T17:53,37.75,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.12,0
2026-04-21T17:54,40.79,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44,0
2026-04-21T17:55,38.06,0.0,0.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.14,0
2026-04-21T17:56,36.78,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.17,0
2026-04-21T17:57,39.99,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0
2026-04-21T17:58,43.7,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53,0
2026-04-21T17:59,41.54,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,0
2026-04-21T18:00,43.41,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.29,1
2026-04-21T18:01,46.15,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,1
2026-04-21T18:02,641.89,0.0,0.0,3.15,0.0,0.0,0.0,591.82,0.0,0.0,0.0,0.0,46.51,1
2026-04-21T18:03,673.48,0.0,0.0,4.19,0.0,0.0,0.0,619.94,0.0,0.0,0.0,0.0,47.04,1
2026-04-21T18:04,657.69,0.0,0.0,5.51,0.0,0.0,0.0,608.39,0.0,0.0,0.0,0.0,40.86,1
2026-04-21T18:05,651.89,0.0,0.0,5.4,0.0,0.0,0.0,608.77,0.0,0.0,0.0,0.0,40.71,1
2026-04-21T18:06,663.19,0.0,0.0,5.86,0.0,0.0,0.0,620.31,0.0,0.0,0.0,0.0,39.94,1
2026-04-21T18:07,674.62,0.0,0.0,5.67,0.0,0.0,0.0,630.77,0.0,0.0,0.0,0.0,40.76,0
2026-04-21T18:08,670.7,0.0,0.0,3.21,0.0,0.0,0.0,626.91,0.0,0.0,0.0,0.0,38.25,1
2026-04-21T18:09,682.18,0.0,0.0,4.05,0.0,0.0,0.0,645.91,0.0,0.0,0.0,0.0,33.83,1
2026-04-21T18:10,665.85,0.0,0.0,3.34,0.0,0.0,0.0,621.88,0.0,0.0,0.0,0.0,35.99,1
2026-04-21T18:11,666.74,0.0,0.0,4.45,0.0,0.0,0.0,615.02,0.0,0.0,0.0,0.0,49.29,1
2026-04-21T18:12,684.37,0.0,0.0,2.87,0.0,0.0,0.0,623.54,0.0,0.0,0.0,0.0,50.0,1
2026-04-21T18:13,673.5,0.0,0.0,4.2,0.0,0.0,0.0,637.54,0.0,0.0,0.0,0.0,39.13,1
2026-04-21T18:14,646.25,0.0,0.0,5.3,0.0,0.0,0.0,594.73,0.0,0.0,0.0,0.0,46.82,1
2026-04-21T18:15,662.41,0.0,0.0,5.37,0.0,0.0,0.0,612.85,0.0,0.0,0.0,0.0,42.12,1
2026-04-21T18:16,661.53,0.0,0.0,4.33,0.0,0.0,0.0,615.68,0.0,0.0,0.0,0.0,45.22,1
2026-04-21T18:17,673.0,0.0,0.0,4.25,0.0,0.0,0.0,622.37,0.0,0.0,0.0,0.0,50.44,1
2026-04-21T18:18,653.89,0.0,0.0,3.68,0.0,0.0,0.0,618.6,0.0,0.0,0.0,0.0,30.65,1
2026-04-21T18:19,762.57,0.0,0.0,116.45,0.0,0.0,0.0,594.59,0.0,0.0,0.0,0.0,50.66,1
2026-04-21T18:20,803.58,0.0,0.0,122.65,0.0,0.0,0.0,636.58,0.0,0.0,0.0,0.0,41.68,1
2026-04-21T18:21,796.41,0.0,0.0,119.82,0.0,0.0,0.0,629.82,0.0,0.0,0.0,0.0,44.7,1
2026-04-21T18:22,776.09,0.0,0.0,124.01,0.0,0.0,0.0,603.19,0.0,0.0,0.0,0.0,46.22,1
2026-04-21T18:23,783.99,0.0,0.0,118.63,0.0,0.0,0.0,624.79,0.0,0.0,0.0,0.0,41.65,1
2026-04-21T18:24,782.86,0.0,0.0,126.65,0.0,0.0,0.0,612.19,0.0,0.0,0.0,0.0,44.35,1
2026-04-21T18:25,759.1,0.0,0.0,111.03,0.0,0.0,0.0,609.73,0.0,0.0,0.0,0.0,36.56,1
2026-04-21T18:26,784.78,0.0,0.0,116.17,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,39.35,1
2026-04-21T18:27,790.9,0.0,0.0,124.88,0.0,0.0,0.0,614.18,0.0,0.0,0.0,0.0,47.81,1
2026-04-21T18:28,769.01,0.0,0.0,120.42,0.0,0.0,0.0,607.58,0.0,0.0,0.0,0.0,38.29,1
2026-04-21T18:29,781.74,0.0,0.0,121.92,0.0,0.0,0.0,613.63,0.0,0.0,0.0,0.0,44.93,1
2026-04-21T18:30,785.34,0.0,0.0,121.33,0.0,0.0,0.0,616.37,0.0,0.0,0.0,0.0,45.58,1
2026-04-21T18:31,210.58,0.0,0.0,116.42,0.0,0.0,0.0,54.2,0.0,0.0,0.0,0.0,37.68,1
2026-04-21T18:32,237.15,0.0,0.0,124.33,0.0,0.0,0.0,67.72,0.0,0.0,0.0,0.0,49.77,1
2026-04-21T18:33,212.7,0.0,0.0,120.79,0.0,0.0,0.0,49.25,0.0,0.0,0.0,0.0,45.16,1
2026-04-21T18:34,199.13,0.0,0.0,113.52,0.0,0.0,0.0,53.53,0.0,0.0,0.0,0.0,41.25,1
2026-04-21T18:35,217.51,0.0,0.0,125.18,0.0,0.0,0.0,56.08,0.0,0.0,0.0,0.0,38.71,1
2026-04-21T18:36,218.02,0.0,0.0,115.86,0.0,0.0,0.0,55.78,0.0,0.0,0.0,0.0,44.75,1
2026-04-21T18:37,222.49,0.0,0.0,127.61,0.0,0.0,0.0,55.96,0.0,0.0,0.0,0.0,42.25,1
2026-04-21T18:38,231.05,0.0,0.0,128.83,0.0,0.0,0.0,59.44,0.0,0.0,0.0,0.0,41.6,1
2026-04-21T18:39,112.1,0.0,0.0,3.98,0.0,0.0,0.0,68.04,0.0,0.0,0.0,0.0,42.37,0
2026-04-21T18:40,103.17,0.0,0.0,4.48,0.0,0.0,0.0,55.02,0.0,0.0,0.0,0.0,43.87,1
2026-04-21T18:41,101.82,0.0,0.0,2.94,0.0,0.0,0.0,58.52,0.0,0.0,0.0,0.0,39.69,1
2026-04-21T18:42,93.26,0.0,0.0,3.93,0.0,0.0,0.0,52.47,0.0,0.0,0.0,0.0,44.44,1
2026-04-21T18:43,98.05,0.0,0.0,5.11,0.0,0.0,0.0,57.93,0.0,0.0,0.0,0.0,39.81,1
2026-04-21T18:44,108.13,0.0,0.0,2.72,0.0,0.0,0.0,69.01,0.0,0.0,0.0,0.0,38.03,1
2026-04-21T18:45,109.33,0.0,0.0,0.04,0.0,0.0,0.0,63.29,0.0,0.0,0.0,0.0,43.19,1
2026-04-21T18:46,49.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.71,1
2026-04-21T18:47,50.18,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.22,1
2026-04-21T18:48,51.86,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.33,1
2026-04-21T18:49,48.24,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52,1
2026-04-21T18:50,43.85,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07,1
2026-04-21T18:51,48.84,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.35,0
2026-04-21T18:52,47.96,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.24,1
2026-04-21T18:53,52.46,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53,1
2026-04-21T18:54,42.53,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,1
2026-04-21T18:55,670.03,0.0,0.0,3.74,0.0,0.0,0.0,624.05,0.0,0.0,0.0,0.0,43.55,1
2026-04-21T18:56,680.73,0.0,0.0,3.8,0.0,0.0,0.0,633.8,0.0,0.0,0.0,0.0,45.73,1
2026-04-21T18:57,657.85,0.0,0.0,3.46,0.0,0.0,0.0,611.05,0.0,0.0,0.0,0.0,44.18,1
2026-04-21T18:58,675.28,0.0,0.0,4.29,0.0,0.0,0.0,641.24,0.0,0.0,0.0,0.0,36.6,0
2026-04-21T18:59,651.66,0.0,0.0,4.08,0.0,0.0,0.0,602.23,0.0,0.0,0.0,0.0,45.4,1
2026-04-21T19:00,772.29,0.0,0.0,3.95,0.0,0.0,0.0,616.2,0.0,0.0,0.0,66.99,87.28,1
2026-04-21T19:01,764.72,0.0,0.0,4.08,0.0,0.0,0.0,621.57,0.0,0.0,0.0,75.0,65.53,1
2026-04-21T19:02,888.73,0.0,0.0,3.48,0.0,0.0,0.0,633.89,90.93,0.0,0.0,72.07,90.8,1
2026-04-21T19:03,854.59,0.0,0.0,3.04,0.0,0.0,0.0,611.35,90.31,0.0,0.0,72.08,75.62,1
2026-04-21T19:04,890.04,0.0,0.0,3.92,0.0,0.0,0.0,650.65,92.65,0.0,0.0,67.8,78.18,1
2026-04-21T19:05,850.48,0.0,0.0,1.97,0.0,0.0,0.0,612.25,85.89,0.0,0.0,70.88,74.74,1
2026-04-21T19:06,821.86,0.0,0.0,3.3,0.0,0.0,0.0,581.17,88.06,0.0,0.0,67.98,83.55,1
2026-04-21T19:07,863.94,0.0,0.0,3.21,0.0,0.0,0.0,614.85,87.8,0.0,0.0,73.14,85.84,1
2026-04-21T19:08,756.41,0.0,0.0,4.99,0.0,0.0,0.0,616.85,95.32,0.0,0.0,0.0,33.91,0
2026-04-21T19:09,999.05,0.0,0.0,120.76,0.0,0.0,0.0,620.31,89.07,0.0,0.0,79.06,86.46,1
2026-04-21T19:10,972.16,0.0,0.0,127.75,0.0,0.0,0.0,607.23,86.83,0.0,0.0,67.42,81.73,1
2026-04-21T19:11,973.36,0.0,0.0,117.95,0.0,0.0,0.0,602.58,96.4,0.0,0.0,75.0,81.42,1
2026-04-21T19:12,978.41,0.0,0.0,121.67,0.0,0.0,0.0,603.55,92.33,0.0,0.0,83.77,72.32,1
2026-04-21T19:13,2084.17,0.0,0.0,119.71,0.0,0.0,0.0,614.38,89.0,1093.79,0.0,79.49,87.94,1
2026-04-21T19:14,979.32,0.0,0.0,120.08,0.0,0.0,0.0,627.61,94.38,0.0,0.0,71.15,68.48,1
2026-04-21T19:15,418.02,0.0,0.0,117.16,0.0,0.0,0.0,60.68,98.27,0.0,0.0,75.84,68.18,1
2026-04-21T19:16,442.73,0.0,0.0,127.57,0.0,0.0,0.0,59.94,89.26,0.0,0.0,83.63,85.57,1
2026-04-21T19:17,433.13,0.0,0.0,114.94,0.0,0.0,0.0,61.49,87.98,0.0,0.0,80.02,87.81,1
2026-04-21T19:18,323.42,0.0,0.0,126.36,0.0,0.0,0.0,67.07,94.02,0.0,0.0,0.0,35.22,0
2026-04-21T19:19,428.6,0.0,0.0,121.02,0.0,0.0,0.0,52.95,88.39,0.0,0.0,80.23,81.99,1
2026-04-21T19:20,422.89,0.0,0.0,120.41,0.0,0.0,0.0,52.93,84.97,0.0,0.0,76.59,89.49,1
2026-04-21T19:21,432.41,0.0,0.0,122.07,0.0,0.0,0.0,60.0,89.88,0.0,0.0,82.3,80.95,1
2026-04-21T19:22,303.79,0.0,0.0,116.31,0.0,0.0,0.0,60.61,87.8,0.0,0.0,0.0,38.12,0
2026-04-21T19:23,428.13,0.0,0.0,114.01,0.0,0.0,0.0,63.74,86.43,0.0,0.0,83.74,79.96,1
2026-04-21T19:24,420.41,0.0,0.0,127.06,0.0,0.0,0.0,54.49,84.26,0.0,0.0,76.51,77.97,1
2026-04-21T19:25,438.24,0.0,0.0,118.68,0.0,0.0,0.0,64.52,93.92,0.0,0.0,75.35,84.96,1
2026-04-21T19:26,425.93,0.0,0.0,117.55,0.0,0.0,0.0,59.49,92.94,0.0,0.0,73.88,80.64,1
2026-04-21T19:27,410.59,0.0,0.0,116.65,0.0,0.0,0.0,59.04,89.11,0.0,0.0,71.49,78.91,1
2026-04-21T19:28,418.75,0.0,0.0,119.67,0.0,0.0,0.0,57.55,88.61,0.0,0.0,73.98,79.06,1
2026-04-21T19:29,306.52,0.0,0.0,4.17,0.0,0.0,0.0,57.53,94.06,0.0,0.0,72.15,74.89,1
2026-04-21T19:30,255.79,0.0,0.0,3.29,0.0,0.0,0.0,0.0,90.21,0.0,0.0,75.73,84.24,1
2026-04-21T19:31,253.9,0.0,0.0,3.76,0.0,0.0,0.0,0.0,89.33,0.0,0.0,79.47,82.53,1
2026-04-21T19:32,259.3,0.0,0.0,3.81,0.0,0.0,0.0,0.0,93.5,0.0,0.0,82.05,80.89,1
2026-04-21T19:33,267.89,0.0,0.0,4.98,0.0,0.0,0.0,0.0,94.9,0.0,0.0,75.23,87.55,1
2026-04-21T19:34,232.4,0.0,0.0,4.36,0.0,0.0,0.0,0.0,81.22,0.0,0.0,75.95,68.61,1
2026-04-21T19:35,244.99,0.0,0.0,4.75,0.0,0.0,0.0,0.0,87.8,0.0,0.0,74.58,78.38,1
2026-04-21T19:36,249.96,0.0,0.0,3.61,0.0,0.0,0.0,0.0,91.84,0.0,0.0,77.22,73.83,1
2026-04-21T19:37,255.78,0.0,0.0,4.5,0.0,0.0,0.0,0.0,93.0,0.0,0.0,83.24,77.33,1
2026-04-21T19:38,128.13,0.0,0.0,4.04,0.0,0.0,0.0,0.0,89.44,0.0,0.0,0.0,32.0,0
2026-04-21T19:39,227.2,0.0,0.0,4.39,0.0,0.0,0.0,0.0,82.88,0.0,0.0,79.31,63.31,1
2026-04-21T19:40,242.98,0.0,0.0,3.87,0.0,0.0,0.0,0.0,86.67,0.0,0.0,72.22,82.34,1
2026-04-21T19:41,132.33,0.0,0.0,3.66,0.0,0.0,0.0,0.0,98.76,0.0,0.0,0.0,35.13,0
2026-04-21T19:42,248.2,0.0,0.0,3.68,0.0,0.0,0.0,0.0,87.51,0.0,0.0,67.1,86.31,1
2026-04-21T19:43,237.43,0.0,0.0,4.47,0.0,0.0,0.0,0.0,86.45,0.0,0.0,74.53,69.22,1
2026-04-21T19:44,249.61,0.0,0.0,3.74,0.0,0.0,0.0,0.0,93.59,0.0,0.0,66.66,83.81,1
2026-04-21T19:45,257.33,0.0,0.0,2.63,0.0,0.0,0.0,0.0,89.35,0.0,0.0,71.22,90.53,1
2026-04-21T19:46,249.9,0.0,0.0,4.11,0.0,0.0,0.0,0.0,85.68,0.0,0.0,76.25,83.31,1
2026-04-21T19:47,260.26,0.0,0.0,4.12,0.0,0.0,0.0,0.0,95.19,0.0,0.0,74.43,91.73,1
2026-04-21T19:48,126.52,0.0,0.0,2.48,0.0,0.0,0.0,0.0,88.53,0.0,0.0,0.0,38.89,0
2026-04-21T19:49,258.99,0.0,0.0,4.09,0.0,0.0,0.0,0.0,91.81,0.0,0.0,78.07,85.06,1
2026-04-21T19:50,243.62,0.0,0.0,3.87,0.0,0.0,0.0,0.0,82.73,0.0,0.0,80.67,74.49,1
2026-04-21T19:51,238.96,0.0,0.0,2.83,0.0,0.0,0.0,0.0,89.16,0.0,0.0,76.08,66.33,1
2026-04-21T19:52,256.58,0.0,0.0,4.9,0.0,0.0,0.0,0.0,93.57,0.0,0.0,74.94,79.21,1
2026-04-21T19:53,228.88,0.0,0.0,5.25,0.0,0.0,0.0,0.0,89.02,0.0,0.0,71.12,69.05,1
2026-04-21T19:54,265.11,0.0,0.0,3.33,0.0,0.0,0.0,0.0,90.45,0.0,0.0,70.58,100.6,1
2026-04-21T19:55,268.93,0.0,0.0,3.7,0.0,0.0,0.0,0.0,92.19,0.0,0.0,80.71,91.25,1
2026-04-21T19:56,227.53,0.0,0.0,4.94,0.0,0.0,0.0,0.0,95.86,0.0,0.0,78.95,51.06,1
2026-04-21T19:57,239.68,0.0,0.0,4.11,0.0,0.0,0.0,0.0,95.45,0.0,0.0,67.22,72.16,1
2026-04-21T19:58,242.84,0.0,0.0,4.5,0.0,0.0,0.0,0.0,89.47,0.0,0.0,70.81,77.19,1
2026-04-21T19:59,247.13,0.0,0.0,120.36,0.0,0.0,0.0,0.0,89.44,0.0,0.0,0.0,34.85,0
2026-04-21T20:00,367.38,0.0,0.0,122.85,0.0,0.0,0.0,0.0,86.65,0.0,0.0,66.8,91.92,1
2026-04-21T20:01,373.8,0.0,0.0,120.46,0.0,0.0,0.0,0.0,97.31,0.0,0.0,76.44,78.9,1
2026-04-21T20:02,379.71,0.0,0.0,120.59,0.0,0.0,0.0,0.0,93.02,0.0,0.0,72.02,94.75,1
2026-04-21T20:03,358.15,0.0,0.0,108.79,0.0,0.0,0.0,0.0,90.86,0.0,0.0,73.03,85.03,1
2026-04-21T20:04,369.32,0.0,0.0,120.89,0.0,0.0,0.0,0.0,92.97,0.0,0.0,75.8,76.34,1
2026-04-21T20:05,357.02,0.0,0.0,120.04,0.0,0.0,0.0,0.0,84.36,0.0,0.0,72.26,85.35,1
2026-04-21T20:06,371.4,0.0,0.0,116.91,0.0,0.0,0.0,0.0,89.95,0.0,0.0,74.92,85.71,1
2026-04-21T20:07,385.28,0.0,0.0,119.4,0.0,0.0,0.0,0.0,95.8,0.0,0.0,81.95,89.65,1
2026-04-21T20:08,346.62,0.0,0.0,119.59,0.0,0.0,0.0,0.0,91.15,0.0,0.0,73.75,64.26,1
2026-04-21T20:09,365.6,0.0,0.0,121.52,0.0,0.0,0.0,0.0,88.07,0.0,0.0,74.61,81.16,1
2026-04-21T20:10,248.13,0.0,0.0,117.42,0.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0,33.21,0
2026-04-21T20:11,240.21,0.0,0.0,117.55,0.0,0.0,0.0,0.0,89.58,0.0,0.0,0.0,38.41,0
2026-04-21T20:12,375.58,0.0,0.0,128.64,0.0,0.0,0.0,0.0,88.4,0.0,0.0,78.65,80.78,1
2026-04-21T20:13,347.98,0.0,0.0,109.05,0.0,0.0,0.0,0.0,92.92,0.0,0.0,74.69,70.81,1
2026-04-21T20:14,385.78,0.0,0.0,120.95,0.0,0.0,0.0,0.0,91.22,0.0,0.0,74.01,99.02,1
2026-04-21T20:15,380.72,0.0,0.0,123.15,0.0,0.0,0.0,0.0,93.74,0.0,0.0,74.72,88.19,1
2026-04-21T20:16,351.52,0.0,0.0,115.13,0.0,0.0,0.0,0.0,86.83,0.0,0.0,69.19,85.28,1
2026-04-21T20:17,380.21,0.0,0.0,121.8,0.0,0.0,0.0,0.0,92.25,0.0,0.0,82.32,84.85,1
2026-04-21T20:18,360.84,0.0,0.0,121.95,0.0,0.0,0.0,0.0,85.44,0.0,0.0,68.03,92.02,1
2026-04-21T20:19,239.4,0.0,0.0,3.37,0.0,0.0,0.0,0.0,86.65,0.0,0.0,66.95,82.16,1
2026-04-21T20:20,254.7,0.0,0.0,4.47,0.0,0.0,0.0,0.0,91.17,0.0,0.0,74.9,81.39,1
2026-04-21T20:21,261.73,0.0,0.0,2.49,0.0,0.0,0.0,0.0,90.54,0.0,0.0,85.74,87.04,1
2026-04-21T20:22,237.22,0.0,0.0,3.7,0.0,0.0,0.0,0.0,89.7,0.0,0.0,70.12,79.64,1
2026-04-21T20:23,242.46,0.0,0.0,3.29,0.0,0.0,0.0,0.0,90.95,0.0,0.0,80.42,72.39,1
2026-04-21T20:24,249.74,0.0,0.0,3.81,0.0,0.0,0.0,0.0,90.57,0.0,0.0,74.94,78.97,1
2026-04-21T20:25,246.42,0.0,0.0,4.63,0.0,0.0,0.0,0.0,85.63,0.0,0.0,76.68,85.45,1
2026-04-21T20:26,248.88,0.0,0.0,4.56,0.0,0.0,0.0,0.0,89.63,0.0,0.0,69.28,85.77,1
2026-04-21T20:27,133.35,0.0,0.0,5.13,0.0,0.0,0.0,0.0,92.39,0.0,0.0,0.0,34.72,0
2026-04-21T20:28,233.05,0.0,0.0,2.63,0.0,0.0,0.0,0.0,89.26,0.0,0.0,69.33,75.98,1
2026-04-21T20:29,251.76,0.0,0.0,3.3,0.0,0.0,0.0,0.0,90.06,0.0,0.0,73.24,84.31,1
2026-04-21T20:30,1433.85,0.0,0.0,3.43,1188.68,0.0,0.0,0.0,96.13,0.0,0.0,73.28,69.12,1
2026-04-21T20:31,1457.76,0.0,0.0,3.11,1207.94,0.0,0.0,0.0,92.64,0.0,0.0,76.46,75.05,1
2026-04-21T20:32,1450.9,0.0,0.0,2.49,1201.5,0.0,0.0,0.0,91.89,0.0,0.0,77.51,72.11,1
2026-04-21T20:33,1401.32,0.0,0.0,3.68,1148.05,0.0,0.0,0.0,91.63,0.0,0.0,71.95,86.85,1
2026-04-21T20:34,1431.46,0.0,0.0,4.07,1193.22,0.0,0.0,0.0,89.21,0.0,0.0,68.7,75.67,1
2026-04-21T20:35,1457.33,0.0,0.0,2.85,1217.43,0.0,0.0,0.0,85.55,0.0,0.0,79.65,70.96,1
2026-04-21T20:36,1453.44,0.0,0.0,5.71,1190.13,0.0,0.0,0.0,95.97,0.0,0.0,64.37,91.35,1
2026-04-21T20:37,243.73,0.0,0.0,3.37,0.0,0.0,0.0,0.0,92.1,0.0,0.0,70.39,80.61,1
2026-04-21T20:38,245.78,0.0,0.0,2.41,0.0,0.0,0.0,0.0,96.45,0.0,0.0,74.05,74.01,1
2026-04-21T20:39,251.17,0.0,0.0,3.69,0.0,0.0,0.0,0.0,90.85,0.0,0.0,72.08,85.84,1
2026-04-21T20:40,226.85,0.0,0.0,3.7,0.0,0.0,0.0,0.0,81.5,0.0,0.0,63.02,79.73,1
2026-04-21T20:41,1508.74,0.0,0.0,5.8,1259.01,0.0,0.0,0.0,88.8,0.0,0.0,77.11,79.43,1
2026-04-21T20:42,1428.69,0.0,0.0,3.2,1170.79,0.0,0.0,0.0,88.13,0.0,0.0,78.1,87.29,1
2026-04-21T20:43,2351.65,883.96,0.0,6.23,1209.63,0.0,0.0,0.0,90.5,0.0,0.0,69.09,89.13,1
2026-04-21T20:44,2280.33,845.28,0.0,2.98,1181.12,0.0,0.0,0.0,89.21,0.0,0.0,76.04,86.24,1
2026-04-21T20:45,2341.17,872.47,0.0,2.2,1224.2,0.0,0.0,0.0,90.86,0.0,0.0,75.14,77.49,1
2026-04-21T20:46,2315.93,880.56,0.0,6.41,1177.66,0.0,0.0,0.0,91.67,0.0,0.0,86.89,71.66,1
2026-04-21T20:47,2334.29,877.33,0.0,4.11,1209.36,0.0,0.0,0.0,92.13,0.0,0.0,72.0,79.58,1
2026-04-21T20:48,1119.51,888.19,0.0,4.18,0.0,0.0,0.0,0.0,83.61,0.0,0.0,72.16,73.48,1
2026-04-21T20:49,1255.4,890.71,0.0,117.93,0.0,0.0,0.0,0.0,89.96,0.0,0.0,75.36,80.06,1
2026-04-21T20:50,1251.85,889.49,0.0,120.42,0.0,0.0,0.0,0.0,94.8,0.0,0.0,69.39,77.77,1
2026-04-21T20:51,1228.11,854.51,0.0,116.65,0.0,0.0,0.0,0.0,91.92,0.0,0.0,73.67,92.93,1
2026-04-21T20:52,1281.43,899.78,0.0,127.4,0.0,0.0,0.0,0.0,88.58,0.0,0.0,77.64,86.29,1
2026-04-21T20:53,1323.36,957.99,0.0,130.32,0.0,0.0,0.0,0.0,87.11,0.0,0.0,76.32,72.24,1
2026-04-21T20:54,1214.49,858.42,0.0,120.45,0.0,0.0,0.0,0.0,84.32,0.0,0.0,70.85,83.45,1
2026-04-21T20:55,1302.21,946.11,0.0,122.91,0.0,0.0,0.0,0.0,88.38,0.0,0.0,73.36,73.39,1
2026-04-21T20:56,1190.61,854.15,0.0,114.3,0.0,0.0,0.0,0.0,90.29,0.0,0.0,64.28,64.92,1
2026-04-21T20:57,1258.61,911.41,0.0,125.54,0.0,0.0,0.0,0.0,82.99,0.0,0.0,69.31,68.36,1
2026-04-21T20:58,1238.93,867.36,0.0,125.32,0.0,0.0,0.0,0.0,86.0,0.0,0.0,69.49,87.09,1
2026-04-21T20:59,1275.57,914.37,0.0,117.6,0.0,0.0,0.0,0.0,92.19,0.0,0.0,75.92,79.91,1
2026-04-21T21:00,1340.53,947.25,0.0,126.53,0.0,0.0,0.0,0.0,91.11,0.0,0.0,81.9,88.58,1
2026-04-21T21:01,1286.73,924.79,0.0,123.82,0.0,0.0,0.0,0.0,91.58,0.0,0.0,75.28,75.76,1
2026-04-21T21:02,1265.23,898.33,0.0,124.69,0.0,0.0,0.0,0.0,83.55,0.0,0.0,79.93,77.6,1
2026-04-21T21:03,1265.62,896.23,0.0,119.88,0.0,0.0,0.0,0.0,96.61,0.0,0.0,76.62,72.54,1
2026-04-21T21:04,1267.44,908.39,0.0,121.09,0.0,0.0,0.0,0.0,90.36,0.0,0.0,75.67,71.46,1
2026-04-21T21:05,1253.8,867.07,0.0,119.83,0.0,0.0,0.0,0.0,91.94,0.0,0.0,75.78,100.92,1
2026-04-21T21:06,1277.47,890.91,0.0,120.59,0.0,0.0,0.0,0.0,87.64,0.0,0.0,80.31,95.67,1
2026-04-21T21:07,1252.87,879.38,0.0,123.82,0.0,0.0,0.0,0.0,88.24,0.0,0.0,72.68,91.24,1
2026-04-21T21:08,1275.34,909.72,0.0,121.08,0.0,0.0,0.0,0.0,85.84,0.0,0.0,76.5,79.16,1
2026-04-21T21:09,1147.34,889.01,0.0,3.08,0.0,0.0,0.0,0.0,83.56,0.0,0.0,81.09,86.14,1
2026-04-21T21:10,1204.29,935.1,0.0,2.82,0.0,0.0,0.0,0.0,94.08,0.0,0.0,70.0,98.21,1
2026-04-21T21:11,1139.83,889.28,0.0,4.42,0.0,0.0,0.0,0.0,97.14,0.0,0.0,75.68,71.66,1
2026-04-21T21:12,1219.03,960.88,0.0,5.65,0.0,0.0,0.0,0.0,89.96,0.0,0.0,76.01,87.62,1
